category,subcategory,vendor_guess,date_guess,Name,FullName,Extension,Length,LastWriteTime
personal-career,cv-cover-letter,,,Cover Letter Oncology AI Solutions Lead​ Pfizer.docx,C:\Users\alto8\Desktop\CV and Cover letters\Cover Letter Oncology AI Solutions Lead​ Pfizer.docx,.docx,14550,1/11/2024 4:40:18 PM
personal-career,cv-cover-letter,,,Cover Letter Oncology Development Solutions Lead Sr director​ Pfizer.docx,C:\Users\alto8\Desktop\CV and Cover letters\Cover Letter Oncology Development Solutions Lead Sr director​ Pfizer.docx,.docx,15041,1/11/2024 5:18:32 PM
personal-career,cv-cover-letter,,,Cover Letter Generative AI Content lead Pfizer.docx,C:\Users\alto8\Desktop\CV and Cover letters\Cover Letter Generative AI Content lead Pfizer.docx,.docx,14978,1/11/2024 5:55:33 PM
personal-career,cv-cover-letter,,,Cover Letter Generative AI Medical engagement lead Pfizer.docx,C:\Users\alto8\Desktop\CV and Cover letters\Cover Letter Generative AI Medical engagement lead Pfizer.docx,.docx,16183,1/11/2024 6:13:45 PM
personal-career,cv-cover-letter,,,Microsoft researcher Cover letter.docx,C:\Users\alto8\Desktop\CV and Cover letters\Microsoft researcher Cover letter.docx,.docx,14385,1/29/2024 6:01:32 PM
personal-career,cv-cover-letter,,,Deepmind Personal statement.docx,C:\Users\alto8\Desktop\CV and Cover letters\Deepmind Personal statement.docx,.docx,15871,10/11/2024 12:51:40 PM
personal-career,cv-cover-letter,,2023,Business Resume Emmett Alton Sartor Sept 2023.docx,C:\Users\alto8\Downloads\Business Resume Emmett Alton Sartor Sept 2023.docx,.docx,35504,10/13/2023 10:10:10 AM
personal-career,cv-cover-letter,,,Akintola O CV v.1.docx,C:\Users\alto8\Downloads\Akintola O CV v.1.docx,.docx,22112,10/15/2020 5:41:39 PM
personal-career,cv-cover-letter,,,Akintola O CV v.1.docx,C:\Users\alto8\Desktop\Desktop\Akintola O CV v.1.docx,.docx,22112,10/15/2020 5:41:39 PM
personal-career,cv-cover-letter,,,"NY Medical Director, AI innovation and validation, GPS.docx","C:\Users\alto8\Desktop\CV and Cover letters\NY Medical Director, AI innovation and validation, GPS.docx",.docx,21345,10/15/2025 4:51:59 PM
personal-career,cv-cover-letter,,,Digital Strategy Cover letter.docx,C:\Users\alto8\Documents\Digital Strategy Cover letter.docx,.docx,20778,10/25/2023 4:04:00 PM
personal-career,cv-cover-letter,,2023,Business Resume Emmett Alton Sartor Sept 2023.docx,C:\Users\alto8\Desktop\CV and Cover letters\Business Resume Emmett Alton Sartor Sept 2023.docx,.docx,36537,11/13/2023 12:21:22 PM
personal-career,cv-cover-letter,,2023,Business Resume Emmett Alton Sartor November 2023.docx,C:\Users\alto8\Desktop\CV and Cover letters\Business Resume Emmett Alton Sartor November 2023.docx,.docx,36530,11/13/2023 12:21:32 PM
personal-career,cv-cover-letter,,,Digital Strategy Cover letter alton Google.docx,C:\Users\alto8\Downloads\Digital Strategy Cover letter alton Google.docx,.docx,20737,11/13/2023 1:12:14 PM
personal-career,cv-cover-letter,,,Google cover letter.docx,C:\Users\alto8\Desktop\CV and Cover letters\Google cover letter.docx,.docx,15759,11/13/2024 12:09:45 PM
personal-career,cv-cover-letter,,,Aneeta Saxena Business CV 6-6-24.doc,C:\Users\alto8\Downloads\Aneeta Saxena Business CV 6-6-24.doc,.doc,69632,11/15/2024 2:23:46 PM
personal-career,cv-cover-letter,,2024,Aneeta Saxena Business CV Nov 2024.doc,C:\Users\alto8\Downloads\Aneeta Saxena Business CV Nov 2024.doc,.doc,59904,11/15/2024 2:33:14 PM
personal-career,cv-cover-letter,,,Verily Cover letter.docx,C:\Users\alto8\Documents\Verily Cover letter.docx,.docx,20280,12/12/2023 11:54:12 AM
personal-career,cv-cover-letter,,2021,Business Resume Emmett Alton Sartor Aug 2021.docx,C:\Users\alto8\Downloads\Business Resume Emmett Alton Sartor Aug 2021.docx,.docx,33863,12/13/2021 12:16:35 PM
personal-career,cv-cover-letter,,2021,Business Resume Emmett Alton Sartor Nov 2021.docx,C:\Users\alto8\Desktop\Business Resume Emmett Alton Sartor Nov 2021.docx,.docx,33908,12/13/2021 12:18:28 PM
personal-career,cv-cover-letter,,,BUSM-CV Emmett Sartor 6-25-20 (1).docx,C:\Users\alto8\Downloads\BUSM-CV Emmett Sartor 6-25-20 (1).docx,.docx,28641,12/29/2020 1:21:41 PM
personal-career,cv-cover-letter,,,Biontech cover letter.docx,C:\Users\alto8\Desktop\Applications\Biontech cover letter.docx,.docx,14575,12/3/2021 4:14:46 PM
personal-career,cv-cover-letter,,2025,Business Resume Emmett Alton Sartor december 2025.docx,C:\Users\alto8\Desktop\CV and Cover letters\Business Resume Emmett Alton Sartor december 2025.docx,.docx,24156,12/5/2025 10:55:11 AM
personal-career,cv-cover-letter,,,Novartis Generative AI role.docx,C:\Users\alto8\Desktop\CV and Cover letters\Novartis Generative AI role.docx,.docx,15979,2/13/2024 10:14:51 PM
personal-career,cv-cover-letter,,,"Senior Director, Strategy Implementation Business Transformation Cover letter.docx","C:\Users\alto8\Desktop\CV and Cover letters\Senior Director, Strategy Implementation Business Transformation Cover letter.docx",.docx,14646,2/15/2024 10:24:12 PM
personal-career,cv-cover-letter,,,CV Emmett Sartor 12-29-20.docx,C:\Users\alto8\Downloads\CV Emmett Sartor 12-29-20.docx,.docx,27483,2/18/2021 8:48:56 PM
personal-career,cv-cover-letter,,,CV Emmett Sartor 2-18-20.docx,C:\Users\alto8\Downloads\CV Emmett Sartor 2-18-20.docx,.docx,27843,2/18/2021 8:49:21 PM
personal-career,cv-cover-letter,,2021,Business Resume Emmett Alton Sartor 02-2021.docx,C:\Users\alto8\Downloads\Business Resume Emmett Alton Sartor 02-2021.docx,.docx,32859,2/19/2021 9:46:46 AM
personal-career,cv-cover-letter,,,New York Senior Director.docx,C:\Users\alto8\Desktop\CV and Cover letters\New York Senior Director.docx,.docx,20722,2/20/2026 2:20:33 PM
personal-career,cv-cover-letter,,2022,Business Resume Emmett Alton Sartor Feb 2022.docx,C:\Users\alto8\Desktop\Applications\CV Archive\Business Resume Emmett Alton Sartor Feb 2022.docx,.docx,35324,2/24/2022 11:18:41 PM
personal-career,cv-cover-letter,,2022,Business Resume Emmett Alton Sartor Feb 2022 1.1.docx,C:\Users\alto8\Desktop\Applications\Business Resume Emmett Alton Sartor Feb 2022 1.1.docx,.docx,34310,2/24/2022 11:23:34 PM
personal-career,cv-cover-letter,,2022,Business Resume Emmett Alton Sartor Feb 2022 1.1.docx,C:\Users\alto8\Downloads\Business Resume Emmett Alton Sartor Feb 2022 1.1.docx,.docx,34195,2/24/2022 1:49:27 PM
personal-career,cv-cover-letter,,2025,Business Resume Emmett Alton Sartor July 2025.docx,C:\Users\alto8\Desktop\CV and Cover letters\Business Resume Emmett Alton Sartor July 2025.docx,.docx,21771,2/25/2026 8:54:12 AM
personal-career,cv-cover-letter,,,Cover letter Director Clinical Research Alzheimer's disease v2.docx,C:\Users\alto8\Desktop\Applications\Cover letter Director Clinical Research Alzheimer's disease v2.docx,.docx,17215,3/2/2022 3:31:35 PM
personal-career,cv-cover-letter,,,Cover letter Director Clinical Research Neurology v2.docx,C:\Users\alto8\Desktop\Applications\Cover letter Director Clinical Research Neurology v2.docx,.docx,16900,3/2/2022 3:32:33 PM
personal-career,cv-cover-letter,,2022,Business Resume Emmett Alton Sartor Feb 2022 1.1 (1).docx,C:\Users\alto8\Downloads\Business Resume Emmett Alton Sartor Feb 2022 1.1 (1).docx,.docx,34310,3/23/2022 5:29:48 PM
personal-career,cv-cover-letter,,,Aneeta Saxena Business CV 3-23-22.doc,C:\Users\alto8\Downloads\Aneeta Saxena Business CV 3-23-22.doc,.doc,58880,3/25/2022 4:25:18 PM
personal-career,cv-cover-letter,,2021,Business Resume Emmett Alton Sartor 02-2021 (2).docx,C:\Users\alto8\Downloads\Business Resume Emmett Alton Sartor 02-2021 (2).docx,.docx,32859,3/26/2021 9:40:44 AM
personal-career,cv-cover-letter,,2021,Business Resume Emmett Alton Sartor March 2021.docx,C:\Users\alto8\Desktop\Applications\CV Archive\Business Resume Emmett Alton Sartor March 2021.docx,.docx,33104,3/26/2021 9:43:59 AM
personal-career,cv-cover-letter,,,"Vijaya B. Kolachalama, PhD CV.pdf","C:\Users\alto8\Downloads\Vijaya B. Kolachalama, PhD CV.pdf",.pdf,378467,3/31/2022 12:42:44 PM
personal-career,cv-cover-letter,,,"Vijaya B. Kolachalama, PhD CV (1).pdf","C:\Users\alto8\Downloads\Vijaya B. Kolachalama, PhD CV (1).pdf",.pdf,378467,3/31/2022 12:43:44 PM
personal-career,cv-cover-letter,,2022,Business Resume Emmett Alton Sartor Feb 2022 1.1 (2).docx,C:\Users\alto8\Downloads\Business Resume Emmett Alton Sartor Feb 2022 1.1 (2).docx,.docx,34310,3/31/2023 11:53:46 AM
personal-career,cv-cover-letter,,2023,Business Resume Emmett Alton Sartor May 2023.docx,C:\Users\alto8\Downloads\Business Resume Emmett Alton Sartor May 2023.docx,.docx,35550,3/31/2023 12:12:04 PM
personal-career,cv-cover-letter,,2021,Business Resume Emmett Alton Sartor 02-2021 (1).docx,C:\Users\alto8\Downloads\Business Resume Emmett Alton Sartor 02-2021 (1).docx,.docx,32859,3/4/2021 5:26:10 PM
personal-career,cv-cover-letter,,2023,Business Resume Emmett Alton Sartor May 2023 (1).docx,C:\Users\alto8\Downloads\Business Resume Emmett Alton Sartor May 2023 (1).docx,.docx,35474,4/14/2023 10:11:10 AM
personal-career,cv-cover-letter,,2023,Business Resume Emmett Alton Sartor July 2023.docx,C:\Users\alto8\Desktop\CV and Cover letters\Business Resume Emmett Alton Sartor July 2023.docx,.docx,35474,4/14/2023 10:11:10 AM
personal-career,cv-cover-letter,,,"Vijaya B. Kolachalama, PhD CV (2).pdf","C:\Users\alto8\Downloads\Vijaya B. Kolachalama, PhD CV (2).pdf",.pdf,434286,5/25/2023 9:21:23 AM
personal-career,cv-cover-letter,,2022,CV-NehalMunshi-05-2022.docx,C:\Users\alto8\Downloads\CV-NehalMunshi-05-2022.docx,.docx,36264,6/29/2022 9:19:25 PM
personal-career,cv-cover-letter,,2024,Business Resume Emmett Sartor 2024.pdf,C:\Users\alto8\Downloads\Business Resume Emmett Sartor 2024.pdf,.pdf,372475,6/4/2024 12:43:46 PM
personal-career,cv-cover-letter,,,Care solutions cover letter.docx,C:\Users\alto8\Desktop\Care solutions cover letter.docx,.docx,15319,6/4/2024 4:33:08 PM
personal-career,cv-cover-letter,,2025,Business Resume Emmett Alton Sartor 2025.docx,C:\Users\alto8\Desktop\CV and Cover letters\Business Resume Emmett Alton Sartor 2025.docx,.docx,37441,7/10/2025 9:08:00 AM
personal-career,cv-cover-letter,,,BUSM-CV Emmett Sartor 6-25-20.docx,C:\Users\alto8\Downloads\BUSM-CV Emmett Sartor 6-25-20.docx,.docx,28641,7/20/2020 9:53:01 AM
personal-career,cv-cover-letter,,,BUSM-CV Emmett Sartor 6-25-20.docx,C:\Users\alto8\Desktop\Desktop\BUSM-CV Emmett Sartor 6-25-20.docx,.docx,28641,7/20/2020 9:53:01 AM
personal-career,cv-cover-letter,,2021,Business Resume Emmett Alton Sartor 02-2021 (3).docx,C:\Users\alto8\Downloads\Business Resume Emmett Alton Sartor 02-2021 (3).docx,.docx,32859,7/8/2021 1:31:24 PM
personal-career,cv-cover-letter,,2021,Business Resume Emmett Alton Sartor June 2021.docx,C:\Users\alto8\Downloads\Business Resume Emmett Alton Sartor June 2021.docx,.docx,32763,7/8/2021 1:34:54 PM
personal-career,cv-cover-letter,,2025,Emmett Alton Sartor Cover Letter 2025.docx,C:\Users\alto8\Downloads\Emmett Alton Sartor Cover Letter 2025.docx,.docx,19057,8/22/2025 12:27:22 PM
personal-career,cv-cover-letter,,2025,Emmett Alton Sartor Cover Letter 2025 Anthropic.docx,C:\Users\alto8\Downloads\Emmett Alton Sartor Cover Letter 2025 Anthropic.docx,.docx,19237,8/22/2025 12:55:13 PM
personal-career,cv-cover-letter,,2021,Business Resume Emmett Alton Sartor 02-2021 (4).docx,C:\Users\alto8\Downloads\Business Resume Emmett Alton Sartor 02-2021 (4).docx,.docx,32859,8/23/2021 3:03:32 PM
personal-career,cv-cover-letter,,2021,Business Resume Emmett Alton Sartor 02-2021 (4).docx,C:\Users\alto8\Desktop\Applications\CV Archive\Business Resume Emmett Alton Sartor 02-2021 (4).docx,.docx,32859,8/23/2021 3:03:32 PM
personal-career,cv-cover-letter,,,Anthropic paragraphs.docx,C:\Users\alto8\Desktop\CV and Cover letters\Anthropic paragraphs.docx,.docx,18200,8/23/2025 12:15:39 AM
personal-career,cv-cover-letter,,,E_Hoberman_CV.pdf,C:\Users\alto8\Downloads\E_Hoberman_CV.pdf,.pdf,84784,8/27/2023 9:33:09 AM
personal-career,cv-cover-letter,,,E_Hoberman_CV (1).pdf,C:\Users\alto8\Downloads\E_Hoberman_CV (1).pdf,.pdf,84784,8/27/2023 9:33:53 AM
personal-career,cv-cover-letter,,2025,Emmett Alton Sartor Cover Letter 2025 Amgen.docx,C:\Users\alto8\Downloads\Emmett Alton Sartor Cover Letter 2025 Amgen.docx,.docx,19138,8/27/2025 6:07:43 PM
personal-career,cv-cover-letter,,2025,Emmett Alton Sartor Resume 2025 PDF AI Focus.pdf,C:\Users\alto8\Desktop\CV and Cover letters\Emmett Alton Sartor Resume 2025 PDF AI Focus.pdf,.pdf,297453,9/10/2025 4:23:11 PM
personal-career,cv-cover-letter,,2025,Emmett Alton Sartor Resume 2025 AI focus.docx,C:\Users\alto8\Desktop\CV and Cover letters\Emmett Alton Sartor Resume 2025 AI focus.docx,.docx,23377,9/10/2025 4:23:35 PM
personal-career,cv-cover-letter,,,"ANGEL, 8-P201-cv-X Clinical Evaluation Report.docx","C:\Users\alto8\Downloads\ANGEL, 8-P201-cv-X Clinical Evaluation Report.docx",.docx,111913,9/21/2022 9:30:22 AM
personal-career,cv-cover-letter,,2025,Emmett Alton Sartor Cover Letter 2025.docx,C:\Users\alto8\Desktop\CV and Cover letters\Emmett Alton Sartor Cover Letter 2025.docx,.docx,19162,9/25/2025 8:21:39 AM
personal-career,cv-cover-letter,,,E_Hoberman_CV (2).pdf,C:\Users\alto8\Downloads\E_Hoberman_CV (2).pdf,.pdf,93345,9/27/2023 2:35:07 PM
personal-career,personal-statement,,,Personal Statement BU 10-1-20 (1).docx,C:\Users\alto8\Downloads\Personal Statement BU 10-1-20 (1).docx,.docx,14655,10/9/2020 5:13:03 PM
personal-career,personal-statement,,,Personal Statement BU 10-1-20.docx,C:\Users\alto8\Downloads\Personal Statement BU 10-1-20.docx,.docx,14653,10/9/2020 5:13:13 PM
personal-career,personal-statement,,,"Personal statement, filled.pdf","C:\Users\alto8\Downloads\Personal statement, filled.pdf",.pdf,413216,12/18/2025 10:00:02 PM
personal-career,personal-statement,,,Emmett Sartor Personal Statement Safety Risk lead.docx,C:\Users\alto8\Desktop\Applications\Emmett Sartor Personal Statement Safety Risk lead.docx,.docx,13733,3/1/2022 8:18:10 AM
personal-career,personal-statement,,,Personal Statement.docx,C:\Users\alto8\Downloads\Personal Statement.docx,.docx,12979,3/25/2022 4:34:44 PM
personal-career,personal-statement,,,Emmett Sartor Personal Statement Director Clinician Digital Medicine Translational Imaging.docx,C:\Users\alto8\Desktop\Applications\Emmett Sartor Personal Statement Director Clinician Digital Medicine Translational Imaging.docx,.docx,13941,3/29/2022 12:30:23 PM
personal-career,personal-statement,,,Personal Statement.docx,C:\Users\alto8\OneDrive\Documents\Personal Statement.docx,.docx,12575,7/3/2020 3:04:08 PM
professional-az,az-clinical-doc,AstraZeneca,,Zhang et al Using usability heuristics to evaluate patient safety of medical devices.pdf,C:\Users\alto8\Downloads\Zhang et al Using usability heuristics to evaluate patient safety of medical devices.pdf,.pdf,176240,1/10/2025 11:01:01 AM
professional-az,az-clinical-doc,AstraZeneca,2026-01-20,2026 01-20-26 Exec Summary - Predictive Safety for Prostate‑Cancer CAR‑T Therapy.docx,C:\Users\alto8\Downloads\2026 01-20-26 Exec Summary - Predictive Safety for Prostate‑Cancer CAR‑T Therapy.docx,.docx,9766,1/20/2026 9:47:26 PM
professional-az,az-clinical-doc,AstraZeneca,,AI-Driven Predictive Safety for Cell Therapy.pptx,C:\Users\alto8\Downloads\AI-Driven Predictive Safety for Cell Therapy.pptx,.pptx,38159472,1/21/2026 1:17:30 PM
professional-az,az-clinical-doc,AstraZeneca,,Vishala Sartor universal child health record.pdf,C:\Users\alto8\Downloads\Vishala Sartor universal child health record.pdf,.pdf,1851821,1/24/2024 12:45:25 PM
professional-az,az-clinical-doc,AstraZeneca,,D182618_2_ Risk Management Plan - DP Algorithms Franchise.pdf,C:\Users\alto8\Downloads\D182618_2_ Risk Management Plan - DP Algorithms Franchise.pdf,.pdf,192642,1/26/2024 1:04:01 PM
professional-az,az-clinical-doc,AstraZeneca,,AI-Driven Predictive Safety for Cell Therapy (1).pptx,C:\Users\alto8\Downloads\AI-Driven Predictive Safety for Cell Therapy (1).pptx,.pptx,47299647,1/26/2026 9:44:09 AM
professional-az,az-clinical-doc,AstraZeneca,,Pneumonitis DTx pre-de novo briefing document.docx,C:\Users\alto8\Downloads\Pneumonitis DTx pre-de novo briefing document.docx,.docx,199096,1/31/2025 9:02:12 AM
professional-az,az-clinical-doc,AstraZeneca,,"Patient Safety Assessment, Implementation and Management of Digital Assets.pdf","C:\Users\alto8\Downloads\Patient Safety Assessment, Implementation and Management of Digital Assets.pdf",.pdf,339224,1/6/2025 2:45:54 PM
professional-az,az-clinical-doc,AstraZeneca,,Design Development and Life Cycle Management of Combination Products and Medical Device.pdf,C:\Users\alto8\Downloads\Design Development and Life Cycle Management of Combination Products and Medical Device.pdf,.pdf,332456,1/7/2025 9:46:31 AM
professional-az,az-clinical-doc,AstraZeneca,,513g Submission-pneumonitis-remote-patient-monitoring.docx,C:\Users\alto8\Downloads\513g Submission-pneumonitis-remote-patient-monitoring.docx,.docx,144495,1/9/2025 11:55:01 AM
professional-az,az-clinical-doc,AstraZeneca,2025,Patient Safety AI Initiatives for SET draft sept 29 2025.pptx,C:\Users\alto8\Downloads\Patient Safety AI Initiatives for SET draft sept 29 2025.pptx,.pptx,637341,10/1/2025 9:15:02 PM
professional-az,az-clinical-doc,AstraZeneca,,ODSAI Overview - Anthropic.pptx,C:\Users\alto8\Downloads\ODSAI Overview - Anthropic.pptx,.pptx,18079668,10/10/2025 8:41:18 AM
professional-az,az-clinical-doc,AstraZeneca,,UK Operations Combination Products Reportability Defect and Severity Matrix.pdf,C:\Users\alto8\Downloads\UK Operations Combination Products Reportability Defect and Severity Matrix.pdf,.pdf,520313,10/15/2025 4:26:11 PM
professional-az,az-clinical-doc,AstraZeneca,,Generative AI in patient safety 9-11 wilmington.pptx,C:\Users\alto8\Downloads\Generative AI in patient safety 9-11 wilmington.pptx,.pptx,5361773,10/16/2024 11:33:49 AM
professional-az,az-clinical-doc,AstraZeneca,,Generative AI in patient safety 9-11 wilmington (1).pptx,C:\Users\alto8\Downloads\Generative AI in patient safety 9-11 wilmington (1).pptx,.pptx,5361773,10/16/2024 11:34:10 AM
professional-az,az-clinical-doc,AstraZeneca,2021,CKD Screening Feasibility Research - Summary - 11 JAN 2021 final.pptx,C:\Users\alto8\Downloads\CKD Screening Feasibility Research - Summary - 11 JAN 2021 final.pptx,.pptx,9623654,10/17/2022 5:40:03 PM
professional-az,az-clinical-doc,AstraZeneca,,ODSAI Overview - SET discussion.pptx,C:\Users\alto8\Downloads\ODSAI Overview - SET discussion.pptx,.pptx,5842060,10/17/2025 1:09:57 PM
professional-az,az-clinical-doc,AstraZeneca,,MS PATHS Analysis plan approach.pptx,C:\Users\alto8\Downloads\MS PATHS Analysis plan approach.pptx,.pptx,39840,10/19/2021 12:59:49 AM
professional-az,az-clinical-doc,AstraZeneca,,MS PATHS Analysis plan approach_AG.pptx,C:\Users\alto8\Downloads\MS PATHS Analysis plan approach_AG.pptx,.pptx,41333,10/19/2021 8:37:38 AM
professional-az,az-clinical-doc,AstraZeneca,,Quality Management for GxP Activities Supporting Local Marketing Companies.pdf,C:\Users\alto8\Downloads\Quality Management for GxP Activities Supporting Local Marketing Companies.pdf,.pdf,330362,10/2/2025 8:57:28 PM
professional-az,az-clinical-doc,AstraZeneca,,Quality Management for GxP Activities Supporting Local Marketing Companies.pdf,C:\Users\alto8\Downloads\Anthropic Package\Quality Management for GxP Activities Supporting Local Marketing Companies.pdf,.pdf,330362,10/2/2025 8:57:30 PM
professional-az,az-clinical-doc,AstraZeneca,,MSPATHS888MS001DataRequestFormChecklistv014 (6).docx,C:\Users\alto8\Downloads\MSPATHS888MS001DataRequestFormChecklistv014 (6).docx,.docx,1210520,10/21/2021 10:19:39 AM
professional-az,az-clinical-doc,AstraZeneca,,MSPATHSUSMSG11834DataRequestFormChecklistv014.docx,C:\Users\alto8\Downloads\MSPATHSUSMSG11834DataRequestFormChecklistv014.docx,.docx,1150916,10/21/2021 10:19:50 AM
professional-az,az-clinical-doc,AstraZeneca,,MSPATHS888MS001DataRequestFormChecklistv014 for GNE delivery 10-21-21.docx,C:\Users\alto8\Downloads\MSPATHS888MS001DataRequestFormChecklistv014 for GNE delivery 10-21-21.docx,.docx,1214818,10/21/2021 11:55:26 AM
professional-az,az-clinical-doc,AstraZeneca,,MS PATHS and Genetics Update Presentation Draft v5.pptx,C:\Users\alto8\Downloads\MS PATHS and Genetics Update Presentation Draft v5.pptx,.pptx,30665227,10/22/2021 1:57:27 PM
professional-az,az-clinical-doc,AstraZeneca,,combined pneumonitis tables.pdf,C:\Users\alto8\Downloads\combined pneumonitis tables.pdf,.pdf,237693,10/24/2022 7:41:56 AM
professional-az,az-clinical-doc,AstraZeneca,,Feasibility of conducting analyses from MSPATHS (1).docx,C:\Users\alto8\Downloads\Feasibility of conducting analyses from MSPATHS (1).docx,.docx,24326,10/25/2021 9:34:45 AM
professional-az,az-clinical-doc,AstraZeneca,,combined pneumonitis tables (1).pdf,C:\Users\alto8\Downloads\combined pneumonitis tables (1).pdf,.pdf,237693,10/25/2022 12:11:13 PM
professional-az,az-clinical-doc,AstraZeneca,,Patient Safety AI Strategy and External Partnerships.pptx,C:\Users\alto8\Downloads\Patient Safety AI Strategy and External Partnerships.pptx,.pptx,7515669,10/29/2025 1:59:25 PM
professional-az,az-clinical-doc,AstraZeneca,2019,tereso 2019 ILD induced by Crizotinib in NSCLC.pdf,C:\Users\alto8\Downloads\tereso 2019 ILD induced by Crizotinib in NSCLC.pdf,.pdf,1600279,10/3/2022 11:52:37 AM
professional-az,az-clinical-doc,AstraZeneca,,us-realizing-transformative-value-from-AI-GenAI-in-life-sciences-032124.pdf,C:\Users\alto8\Downloads\us-realizing-transformative-value-from-AI-GenAI-in-life-sciences-032124.pdf,.pdf,2971334,10/3/2024 9:50:29 AM
professional-az,az-clinical-doc,AstraZeneca,2025,Patient Safety AI Initiatives for Anthropic Draft Oct 1 2025.pptx,C:\Users\alto8\Downloads\Anthropic Package\Patient Safety AI Initiatives for Anthropic Draft Oct 1 2025.pptx,.pptx,571218,10/3/2025 8:21:32 AM
professional-az,az-clinical-doc,AstraZeneca,,MSPATHS888MS001DataRequestFormChecklistv014 (3).docx,C:\Users\alto8\Downloads\MSPATHS888MS001DataRequestFormChecklistv014 (3).docx,.docx,1210520,10/5/2021 9:26:21 AM
professional-az,az-clinical-doc,AstraZeneca,,MSPATHS888MS001DataRequestFormChecklistv014 (4).docx,C:\Users\alto8\Downloads\MSPATHS888MS001DataRequestFormChecklistv014 (4).docx,.docx,1210520,10/6/2021 2:16:25 PM
professional-az,az-clinical-doc,AstraZeneca,,RD Postcard PATH and ILDPneumonitis .pptx,C:\Users\alto8\Downloads\RD Postcard PATH and ILDPneumonitis .pptx,.pptx,5488076,10/6/2023 5:01:04 PM
professional-az,az-clinical-doc,AstraZeneca,2022,Ugreakli 2022 Pneumonitis associated with trastuzumab emtansine in a patient with metastatic breast cancer.pdf,C:\Users\alto8\Downloads\Ugreakli 2022 Pneumonitis associated with trastuzumab emtansine in a patient with metastatic breast cancer.pdf,.pdf,2253417,10/7/2022 10:27:08 AM
professional-az,az-clinical-doc,AstraZeneca,2020,Agarwala 2020 Deep learning for screening of ILD in HRCT.pdf,C:\Users\alto8\Downloads\Agarwala 2020 Deep learning for screening of ILD in HRCT.pdf,.pdf,1762848,10/7/2022 9:12:42 AM
professional-az,az-clinical-doc,AstraZeneca,2020,Agarwala 2020 Deep learning for screening of ILD in HRCT.pdf,C:\Users\alto8\Desktop\Missing Papers\Agarwala 2020 Deep learning for screening of ILD in HRCT.pdf,.pdf,1762848,10/7/2022 9:12:42 AM
professional-az,az-clinical-doc,AstraZeneca,2020,hoffmann-vold 2020 Detection screening and classification of ILD in patients with systemic sclerosis.pdf,C:\Users\alto8\Downloads\hoffmann-vold 2020 Detection screening and classification of ILD in patients with systemic sclerosis.pdf,.pdf,326683,10/7/2022 9:17:21 AM
professional-az,az-clinical-doc,AstraZeneca,2020,hoffmann-vold 2020 Detection screening and classification of ILD in patients with systemic sclerosis.pdf,C:\Users\alto8\Desktop\Missing Papers\hoffmann-vold 2020 Detection screening and classification of ILD in patients with systemic sclerosis.pdf,.pdf,326683,10/7/2022 9:17:21 AM
professional-az,az-clinical-doc,AstraZeneca,,pancaldi2018 Analysis of pulmonary sounds for the diagnosis of ILD seconardary to RA.pdf,C:\Users\alto8\Downloads\pancaldi2018 Analysis of pulmonary sounds for the diagnosis of ILD seconardary to RA.pdf,.pdf,1724513,10/7/2022 9:27:37 AM
professional-az,az-clinical-doc,AstraZeneca,,salvador-corres2021Detection of Autoantibodies in Bronchoalveolar Lavage in Patients with Diffuse Interstitial Lung Disease.pdf,C:\Users\alto8\Downloads\salvador-corres2021Detection of Autoantibodies in Bronchoalveolar Lavage in Patients with Diffuse Interstitial Lung Disease.pdf,.pdf,1144401,10/7/2022 9:28:58 AM
professional-az,az-clinical-doc,AstraZeneca,2022,soffer 2022 Artificial Intelligence for Interstitial Lung Disease Analysis on Chest Computed Tomography A Systematic Review.pdf,C:\Users\alto8\Downloads\soffer 2022 Artificial Intelligence for Interstitial Lung Disease Analysis on Chest Computed Tomography A Systematic Review.pdf,.pdf,1284184,10/7/2022 9:39:18 AM
professional-az,az-clinical-doc,AstraZeneca,,MSPATHS888MS001DataRequestFormChecklistv014 for GNE delivery.docx,C:\Users\alto8\Downloads\MSPATHS888MS001DataRequestFormChecklistv014 for GNE delivery.docx,.docx,1214743,10/8/2021 12:41:15 PM
professional-az,az-clinical-doc,AstraZeneca,,MSPATHS888MS001DataRequestFormChecklistv014 (5).docx,C:\Users\alto8\Downloads\MSPATHS888MS001DataRequestFormChecklistv014 (5).docx,.docx,1210520,10/8/2021 8:29:42 AM
professional-az,az-clinical-doc,AstraZeneca,,CTCAE_v5.0 (2).xlsx,C:\Users\alto8\Downloads\CTCAE_v5.0 (2).xlsx,.xlsx,466460,11/10/2022 11:53:23 AM
professional-az,az-clinical-doc,AstraZeneca,,Kick-off FDA Meeting pre-sub ILD-DTx (1).pptx,C:\Users\alto8\Downloads\Kick-off FDA Meeting pre-sub ILD-DTx (1).pptx,.pptx,869878,11/11/2024 10:56:06 AM
professional-az,az-clinical-doc,AstraZeneca,2024,2024-pneumonitis-digital solution-briefing-document (1).docx,C:\Users\alto8\Downloads\2024-pneumonitis-digital solution-briefing-document (1).docx,.docx,198868,11/14/2024 12:05:22 PM
professional-az,az-clinical-doc,AstraZeneca,,MSPATHS888MS001DataRequestFormChecklistv014 (7).docx,C:\Users\alto8\Downloads\MSPATHS888MS001DataRequestFormChecklistv014 (7).docx,.docx,1210520,11/16/2021 9:10:27 AM
